TranscriptIDCluster_5p	ExonIDCluster_5p	S_exonID_5p	TranscriptIDCluster_3p	ExonIDCluster_3p	S_exonID_3p	Species	n_lib	Experiment_ID	Ammon's horn	CD4-positive helper T cell	adipose tissue	adrenal gland	adrenal tissue	adult mammalian kidney	adult organism	blastula	bone marrow	bone marrow macrophage	bone tissue	brain	brown adipose tissue	cerebellum	cerebral cortex	colon	corpus callosum	egg cell	embryo	embryonic stem cell	eye	female gonad	female reproductive system	fibroblast	frontal cortex	gastrula	head	head kidney	heart	heart left ventricle	intestine	kidney	larva	leukocyte	liver	lung	lymph node	male reproductive system	mature ovarian follicle	mesonephros	multi-cellular organism	multi-tissue structure	muscle of leg	muscle tissue	peripheral blood mononuclear cell	pharyngeal gill	pharyngeal muscle cell (C elegans)	placenta	prefrontal cortex	prostate gland	rectum	skeletal muscle tissue	spleen	stomach	tail	temporal lobe	testis	thoracic mammary gland	thymus	thyroid gland	zone of skin
ENSBTAT00000006183	ENSBTAE00000363020	7_1				bos_taurus	6	GSE41637												4.670946968084861e-08				5.733351894104532e-08																				1.3212827414523973e-08																					4.454079808579006e-08				
ENSBTAT00000083233	ENSBTAE00000363020	7_1				bos_taurus	6	GSE41637												4.670946968084861e-08				5.733351894104532e-08																				1.3212827414523973e-08																					4.454079808579006e-08				
ENSBTAT00000082454	ENSBTAE00000536615	7_1				bos_taurus	6	GSE41637												4.670946968084861e-08				5.733351894104532e-08																				1.3212827414523973e-08																					4.454079808579006e-08				
ENSBTAT00000006183	ENSBTAE00000363020	7_1				bos_taurus	1	GSE41637																													9.67495451973192e-09																																
ENSBTAT00000083233	ENSBTAE00000363020	7_1				bos_taurus	1	GSE41637																													9.67495451973192e-09																																
ENSBTAT00000082454	ENSBTAE00000536615	7_1				bos_taurus	1	GSE41637																													9.67495451973192e-09																																
ENSBTAT00000006183	ENSBTAE00000363020	7_1				bos_taurus	1	GSE41637																																			1.267318140005324e-08																										
ENSBTAT00000083233	ENSBTAE00000363020	7_1				bos_taurus	1	GSE41637																																			1.267318140005324e-08																										
ENSBTAT00000082454	ENSBTAE00000536615	7_1				bos_taurus	1	GSE41637																																			1.267318140005324e-08																										
ENSBTAT00000006183	ENSBTAE00000363020	7_1				bos_taurus	1	GSE41637																																																					1.2911956121454455e-08								
ENSBTAT00000083233	ENSBTAE00000363020	7_1				bos_taurus	1	GSE41637																																																					1.2911956121454455e-08								
ENSBTAT00000082454	ENSBTAE00000536615	7_1				bos_taurus	1	GSE41637																																																					1.2911956121454455e-08								
ENSBTAT00000006183	ENSBTAE00000363020	7_1	ENSBTAT00000006183	ENSBTAE00000049295	6_0	bos_taurus	27	GSE41637						3.7766584887968717e-07						1.5554605657910373e-06				2.3670704214570097e-07													2.0515914056047945e-07						2.89499027703165e-07	4.933222094436946e-07																3.141205808867497e-07	3.920468395418906e-07				1.2200937781159172e-07				
ENSBTAT00000006183	ENSBTAE00000363020	7_1	ENSBTAT00000006183	ENSBTAE00000049295	6_0	bos_taurus	27	GSE43013						7.478866258562086e-07																													3.442867231837654e-07														1.3343184015302854e-06												
ENSBTAT00000006183	ENSBTAE00000363020	7_1	ENSBTAT00000082454	ENSBTAE00000049295	6_0	bos_taurus	27	GSE41637						3.7766584887968717e-07						1.5554605657910373e-06				2.3670704214570097e-07													2.0515914056047945e-07						2.89499027703165e-07	4.933222094436946e-07																3.141205808867497e-07	3.920468395418906e-07				1.2200937781159172e-07				
ENSBTAT00000006183	ENSBTAE00000363020	7_1	ENSBTAT00000082454	ENSBTAE00000049295	6_0	bos_taurus	27	GSE43013						7.478866258562086e-07																													3.442867231837654e-07														1.3343184015302854e-06												
ENSBTAT00000006183	ENSBTAE00000363020	7_1	ENSBTAT00000083233	ENSBTAE00000049295	6_0	bos_taurus	27	GSE41637						3.7766584887968717e-07						1.5554605657910373e-06				2.3670704214570097e-07													2.0515914056047945e-07						2.89499027703165e-07	4.933222094436946e-07																3.141205808867497e-07	3.920468395418906e-07				1.2200937781159172e-07				
ENSBTAT00000006183	ENSBTAE00000363020	7_1	ENSBTAT00000083233	ENSBTAE00000049295	6_0	bos_taurus	27	GSE43013						7.478866258562086e-07																													3.442867231837654e-07														1.3343184015302854e-06												
ENSBTAT00000083233	ENSBTAE00000363020	7_1	ENSBTAT00000006183	ENSBTAE00000049295	6_0	bos_taurus	27	GSE41637						3.7766584887968717e-07						1.5554605657910373e-06				2.3670704214570097e-07													2.0515914056047945e-07						2.89499027703165e-07	4.933222094436946e-07																3.141205808867497e-07	3.920468395418906e-07				1.2200937781159172e-07				
ENSBTAT00000083233	ENSBTAE00000363020	7_1	ENSBTAT00000006183	ENSBTAE00000049295	6_0	bos_taurus	27	GSE43013						7.478866258562086e-07																													3.442867231837654e-07														1.3343184015302854e-06												
ENSBTAT00000083233	ENSBTAE00000363020	7_1	ENSBTAT00000082454	ENSBTAE00000049295	6_0	bos_taurus	27	GSE41637						3.7766584887968717e-07						1.5554605657910373e-06				2.3670704214570097e-07													2.0515914056047945e-07						2.89499027703165e-07	4.933222094436946e-07																3.141205808867497e-07	3.920468395418906e-07				1.2200937781159172e-07				
ENSBTAT00000083233	ENSBTAE00000363020	7_1	ENSBTAT00000082454	ENSBTAE00000049295	6_0	bos_taurus	27	GSE43013						7.478866258562086e-07																													3.442867231837654e-07														1.3343184015302854e-06												
