Species	GeneID	TranscriptIDCluster_5p	ExonIDCluster_5p	SubexonIDCluster_5p	S_exonID_5p	S_exon_CodingStart_5p	S_exon_CodingEnd_5p	chr	start	end	strand	motif	total_uq	total_mm	ave_uq	num_exp	name_exp	uq_per_exp	mm_per_exp	TranscriptIDCluster_3p	ExonIDCluster_3p	SubexonIDCluster_3p	S_exonID_3p	S_exon_CodingStart_3p	S_exon_CodingEnd_3p	n_total_uq	n_total_mm
bos_taurus	ENSBTAG00000025597	ENSBTAT00000036098	ENSBTAE00000283284	ENSBTAE00000283284_SE_1	2_1	43517112.0	43517380.0	7.0	43517381.0	43517834.0	1.0	1.0	1.0	0.0	1.0	1.0	SRR594473	1	0	ENSBTAT00000036098	ENSBTAE00000283283	ENSBTAE00000283283_SE_2	1_0	43517835.0	43518867.0	1.338723265244574e-08	0.0
bos_taurus	ENSBTAG00000025597	ENSBTAT00000036098	ENSBTAE00000283282	ENSBTAE00000283282_SE_3	8_0	43521754.0	43521899.0	7.0	43521900.0	43521983.0	1.0	1.0	5.0	0.0	1.25	4.0	SRR594473,SRR594481,SRR594491,SRR636934	1,1,1,2	0,0,0,0	ENSBTAT00000036098	ENSBTAE00000199573	ENSBTAE00000199573_SE_4	9_0	43521984.0	43522099.0	1.9457714724222407e-07	0.0
bos_taurus	ENSBTAG00000025597	ENSBTAT00000036098	ENSBTAE00000199573	ENSBTAE00000199573_SE_4	9_0	43521984.0	43522099.0	7.0	43522100.0	43522201.0	1.0	1.0	85.0	0.0	14.166666666666664	6.0	SRR594473,SRR594476,SRR594481,SRR594490,SRR594499,SRR636934	2,2,65,2,12,2	0,0,0,0,0,0	ENSBTAT00000036098	ENSBTAE00000283281	ENSBTAE00000283281_SE_5	7_0	43522202.0	43522353.0	2.0549189635039557e-06	0.0
bos_taurus	ENSBTAG00000025597	ENSBTAT00000036098	ENSBTAE00000199573	ENSBTAE00000199573_SE_4	9_0	43521984.0	43522099.0	7.0	43522100.0	43522262.0	1.0	1.0	5.0	0.0	5.0	1.0	SRR594481	5	0							6.100468890579586e-08	0.0
bos_taurus	ENSBTAG00000025597	ENSBTAT00000036098	ENSBTAE00000283281	ENSBTAE00000283281_SE_5	7_0	43522202.0	43522353.0	7.0	43522354.0	43522594.0	1.0	1.0	10.0	0.0	5.0	2.0	SRR594481,SRR594499	8,2	0,0							2.6503400619970174e-07	0.0
bos_taurus	ENSBTAG00000025597	ENSBTAT00000036098	ENSBTAE00000283281	ENSBTAE00000283281_SE_5	7_0	43522202.0	43522353.0	7.0	43522354.0	43522657.0	1.0	1.0	268.0	0.0	33.5	8.0	SRR594473,SRR594476,SRR594481,SRR594482,SRR594490,SRR594497,SRR594499,SRR636934	4,2,193,2,18,4,44,1	0,0,0,0,0,0,0,0	ENSBTAT00000036098	ENSBTAE00000283280	ENSBTAE00000283280_SE_6	5_0	43522658.0	43522822.0	7.471565876315695e-06	0.0
bos_taurus	ENSBTAG00000025597	ENSBTAT00000036098	ENSBTAE00000283280	ENSBTAE00000283280_SE_6	5_0	43522658.0	43522822.0	7.0	43522823.0	43522924.0	1.0	1.0	335.0	0.0	37.22222222222222	9.0	SRR594473,SRR594481,SRR594482,SRR594488,SRR594490,SRR594497,SRR594499,SRR636934,SRR636935	1,273,1,1,16,1,38,2,2	0,0,0,0,0,0,0,0,0	ENSBTAT00000036098	ENSBTAE00000283279	ENSBTAE00000283279_SE_7	10_0	43522925.0	43522983.0	7.834604850608492e-06	0.0
bos_taurus	ENSBTAG00000025597	ENSBTAT00000036098	ENSBTAE00000283279	ENSBTAE00000283279_SE_7	10_0	43522925.0	43522983.0	7.0	43522984.0	43523133.0	1.0	1.0	2.0	0.0	2.0	1.0	SRR594481	2	0							2.4401875562318345e-08	0.0
bos_taurus	ENSBTAG00000025597	ENSBTAT00000036098	ENSBTAE00000283279	ENSBTAE00000283279_SE_7	10_0	43522925.0	43522983.0	7.0	43522984.0	43523149.0	1.0	1.0	237.0	0.0	39.5	6.0	SRR594473,SRR594476,SRR594478,SRR594481,SRR594490,SRR594499	3,2,1,152,45,34	0,0,0,0,0,0	ENSBTAT00000036098	ENSBTAE00000283278	ENSBTAE00000283278_SE_8	3_0	43523150.0	43523552.0	7.138935312843084e-06	0.0
bos_taurus	ENSBTAG00000025597	ENSBTAT00000036098	ENSBTAE00000323322	ENSBTAE00000323322_SE_0	4_1	43514892.0	43515032.0	7.0																		0.0	0.0
bos_taurus	ENSBTAG00000025597	ENSBTAT00000036098	ENSBTAE00000283283	ENSBTAE00000283283_SE_2	1_0	43517835.0	43518867.0	7.0																		0.0	0.0
