TranscriptIDCluster_5p	ExonIDCluster_5p	S_exonID_5p	TranscriptIDCluster_3p	ExonIDCluster_3p	S_exonID_3p	Species	n_lib	Experiment_ID	Ammon's horn	CD4-positive helper T cell	adipose tissue	adrenal gland	adrenal tissue	adult mammalian kidney	adult organism	blastula	bone marrow	bone marrow macrophage	bone tissue	brain	brown adipose tissue	cerebellum	cerebral cortex	colon	corpus callosum	egg cell	embryo	embryonic stem cell	eye	female gonad	female reproductive system	fibroblast	frontal cortex	gastrula	head	head kidney	heart	heart left ventricle	intestine	kidney	larva	leukocyte	liver	lung	lymph node	male reproductive system	mature ovarian follicle	mesonephros	multi-cellular organism	multi-tissue structure	muscle of leg	muscle tissue	peripheral blood mononuclear cell	pharyngeal gill	pharyngeal muscle cell (C elegans)	placenta	prefrontal cortex	prostate gland	rectum	skeletal muscle tissue	spleen	stomach	tail	temporal lobe	testis	thoracic mammary gland	thymus	thyroid gland	zone of skin
ENSBTAT00000022306	ENSBTAE00000182237	2_0	ENSBTAT00000022306	ENSBTAE00000182240	1_0	bos_taurus	2	GSE41637																																				3.963848224357192e-08																					2.62393914140513e-07				
ENSXETT00000044438	ENSXETE00000249349	2_0	ENSXETT00000044438	ENSXETE00000249350	1_0	xenopus_tropicalis	9	GSE43520																																																									7.431438477536062e-08				
ENSXETT00000044438	ENSXETE00000249349	2_0	ENSXETT00000044438	ENSXETE00000249350	1_0	xenopus_tropicalis	9	GSE37452																			1.9963338780475324e-07							3.1261121190103976e-07																																			
ENSXETT00000044438	ENSXETE00000249349	2_0				xenopus_tropicalis	1	GSE37452																										1.1315144540222114e-07																																			
			ENSXETT00000044438	ENSXETE00000249350	1_0	xenopus_tropicalis	1	GSE37452																										8.570749523187777e-08																																			
			ENSXETT00000044438	ENSXETE00000249350	1_0	xenopus_tropicalis	1	GSE43520																																																									1.1147157716304093e-07				
			ENSMODT00000005590	ENSMODE00000047131	2_0	monodelphis_domestica	1	GSE43520																																																									4.851834908166167e-08				
			ENSMODT00000005590	ENSMODE00000047131	2_0	monodelphis_domestica	3	GSE30352																																																									6.774606803355163e-07				
			ENSMODT00000005590	ENSMODE00000047131	2_0	monodelphis_domestica	3	GSE43520																																																									2.789805072195546e-07				
			ENSMODT00000005590	ENSMODE00000047135	1_0	monodelphis_domestica	1	GSE43520																																																									2.4259174540830836e-08				
			ENSMODT00000005590	ENSMODE00000047135	1_0	monodelphis_domestica	3	GSE30352																																																									6.387257789333143e-07				
			ENSMODT00000005590	ENSMODE00000047135	1_0	monodelphis_domestica	3	GSE43520																																																									3.1536926903080086e-07				
ENSMODT00000005590	ENSMODE00000047135	1_0				monodelphis_domestica	1	GSE30352																																																									5.054833826381825e-08				
						monodelphis_domestica	1	GSE43520																																																									2.4259174540830836e-08				
						monodelphis_domestica	1	GSE43520																																																									4.851834908166167e-08				
						mus_musculus	1	GSE41637						1.918116029504806e-08																																																							
			ENSRNOT00000024434	ENSRNOE00000174874	1_0	rattus_norvegicus	1	GSE41637																																																									2.708586807401081e-07				
ENSRNOT00000024434	ENSRNOE00000174832	2_0	ENSRNOT00000024434	ENSRNOE00000174874	1_0	rattus_norvegicus	6	GSE41637						3.0964174862539706e-08						6.653476720646474e-08																																													1.1124429765091903e-07				
ENSRNOT00000024434	ENSRNOE00000174832	2_0				rattus_norvegicus	3	GSE41637												2.1759633922881965e-08																																													4.1658408719685765e-07				
ENSRNOT00000024434	ENSRNOE00000174832	2_0				rattus_norvegicus	1	GSE41637																																																									3.2503041688812976e-08				
ENSRNOT00000024434	ENSRNOE00000174832	2_0				rattus_norvegicus	2	GSE41637																																																									2.654758693110196e-08				
						rattus_norvegicus	2	GSE41637																																																									1.0238801753833224e-07				
